Row Num,Season,Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,PL,Open OU,,Close OU,
3169,2016/2017,1115,51,V,Ottawa,0,1,1,3,120,123,+1.5(-245),5.5,100,5.5,110
3170,2016/2017,1115,52,H,Philadelphia,1,1,0,2,-140,-143,-1.5(+205),5.5,-120,5.5,-130
3171,2016/2017,1115,53,V,SanJose,0,0,0,0,-155,-135,-1.5(+215),5,-115,5.5,110
3172,2016/2017,1115,54,H,Carolina,0,0,1,1,135,115,+1.5(-265),5,-105,5.5,-130
3173,2016/2017,1115,55,V,Washington,0,1,0,1,-135,-130,-1.5(+230),5.5,110,5.5,120
3174,2016/2017,1115,56,H,Columbus,0,0,1,2,115,110,+1.5(-290),5.5,-130,5.5,-140
3175,2016/2017,1115,57,V,TampaBay,2,0,2,4,-120,-118,-1.5(+255),5.5,100,5.5,125
3176,2016/2017,1115,58,H,Detroit,1,0,2,3,100,-102,+1.5(-320),5.5,-120,5.5,-145
3177,2016/2017,1115,59,V,Florida,2,1,0,4,150,114,+1.5(-245),5,-110,5,-110
3178,2016/2017,1115,60,H,Montreal,1,1,1,3,-170,-134,-1.5(+205),5,-110,5,-110
3179,2016/2017,1115,61,V,Nashville,1,1,0,2,-120,-113,-1.5(+250),5.5,100,5.5,-110
3180,2016/2017,1115,62,H,Toronto,2,1,3,6,100,-107,+1.5(-315),5.5,-120,5.5,-110
3181,2016/2017,1115,63,V,Buffalo,1,0,0,1,170,175,+1.5(-170),5,-115,5,-105
3182,2016/2017,1115,64,H,St.Louis,1,0,3,4,-200,-205,-1.5(+150),5,-105,5,-115
3183,2016/2017,1115,65,V,Calgary,1,0,0,1,155,152,+1.5(-200),5,-130,5,-145
3184,2016/2017,1115,66,H,Minnesota,0,0,0,0,-175,-172,-1.5(+170),5,110,5,125
3185,2016/2017,1115,67,V,Chicago,0,0,0,0,-120,-147,-1.5(+215),5.5,105,5.5,120
3186,2016/2017,1115,68,H,Winnipeg,1,0,3,4,100,127,+1.5(-265),5.5,-125,5.5,-140
3187,2016/2017,1115,69,V,NewJersey,1,0,0,2,110,135,+1.5(-260),5,-125,5,-125
3188,2016/2017,1115,70,H,Dallas,1,0,0,1,-130,-155,-1.5(+210),5,105,5,105
3189,2016/2017,1115,71,V,LosAngeles,0,1,0,1,-110,-125,-1.5(+235),5,-125,5,-120
3190,2016/2017,1115,72,H,Colorado,0,2,2,4,-110,105,+1.5(-295),5,105,5,100
3191,2016/2017,1115,73,V,NYRangers,1,2,4,7,-200,-179,-1.5(+160),5.5,105,5.5,125
3192,2016/2017,1115,74,H,Vancouver,0,1,1,2,170,159,+1.5(-180),5.5,-125,5.5,-145
3193,2016/2017,1115,75,V,Edmonton,0,1,0,1,125,125,+1.5(-245),5.5,120,5,-135
3194,2016/2017,1115,76,H,Anaheim,1,2,1,4,-145,-145,-1.5(+205),5.5,-140,5,115
3195,2016/2017,1116,1,V,Pittsburgh,0,0,1,1,100,-113,-1.5(+240),5,-140,5,-135
3196,2016/2017,1116,2,H,Washington,3,1,3,7,-120,-107,+1.5(-300),5,120,5,115
3197,2016/2017,1116,3,V,Arizona,0,1,0,1,115,-105,+1.5(-310),5.5,100,5.5,100
3198,2016/2017,1116,4,H,Calgary,0,0,1,2,-135,-115,-1.5(+250),5.5,-120,5.5,-120
3199,2016/2017,1117,51,V,Winnipeg,0,2,0,2,107,115,+1.5(-260),5.5,-105,5.5,-110
3200,2016/2017,1117,52,H,Philadelphia,2,1,2,5,-127,-135,-1.5(+210),5.5,-115,5.5,-110
3201,2016/2017,1117,53,V,TampaBay,1,2,1,4,-170,-140,-1.5(+210),5,-115,5,-110
3202,2016/2017,1117,54,H,Buffalo,0,1,0,1,150,120,+1.5(-260),5,-105,5,-110
3203,2016/2017,1117,55,V,Florida,1,0,0,1,-115,-105,+1.5(-300),5.5,120,5.5,-110
3204,2016/2017,1117,56,H,Toronto,3,2,1,6,-105,-115,-1.5(+240),5.5,-140,5.5,-110
3205,2016/2017,1117,57,V,Nashville,2,1,2,5,-107,-150,-1.5(+210),5,-140,5,-130
3206,2016/2017,1117,58,H,Ottawa,1,0,0,1,-113,130,+1.5(-260),5,120,5,110
3207,2016/2017,1117,59,V,Boston,0,0,0,0,100,105,+1.5(-310),5,-110,5,100
3208,2016/2017,1117,60,H,Minnesota,0,0,1,1,-120,-125,-1.5(+250),5,-110,5,-120
3209,2016/2017,1117,61,V,SanJose,1,1,0,2,-107,-120,-1.5(+240),5,-110,5,-105
3210,2016/2017,1117,62,H,St.Louis,1,2,0,3,-113,100,+1.5(-300),5,-110,5,-115
3211,2016/2017,1117,63,V,Colorado,0,1,1,2,140,144,+1.5(-210),5.5,-110,5.5,105
3212,2016/2017,1117,64,H,Dallas,3,0,0,3,-160,-164,-1.5(+180),5.5,-110,5.5,-125
3213,2016/2017,1117,65,V,NewJersey,0,2,0,2,140,135,+1.5(-245),5,110,4.5,-140
3214,2016/2017,1117,66,H,Anaheim,0,2,1,3,-160,-155,-1.5(+205),5,-130,4.5,120
3215,2016/2017,1117,67,V,Arizona,0,2,0,2,103,119,+1.5(-265),5,-135,5.5,120
3216,2016/2017,1117,68,H,Vancouver,0,2,0,3,-123,-139,-1.5(+215),5,115,5.5,-140
3217,2016/2017,1117,69,V,Edmonton,0,2,0,2,110,116,+1.5(-270),5,-120,5,-130
3218,2016/2017,1117,70,H,LosAngeles,2,1,1,4,-130,-136,-1.5(+220),5,100,5,110
3219,2016/2017,1118,1,V,Pittsburgh,1,1,0,3,-150,-165,-1.5(+205),5.5,100,5.5,100
3220,2016/2017,1118,2,H,NYIslanders,0,2,0,2,130,145,+1.5(-238),5.5,-120,5.5,-120
3221,2016/2017,1118,3,V,Detroit,0,0,0,0,185,180,+1.5(-170),5,-140,5,-115
3222,2016/2017,1118,4,H,Washington,0,0,1,1,-215,-210,-1.5(+150),5,120,5,-105
3223,2016/2017,1118,5,V,NYRangers,0,1,1,2,-122,-145,-1.5(+235),5.5,115,5.5,-110
3224,2016/2017,1118,6,H,Columbus,1,1,2,4,102,125,+1.5(-285),5.5,-135,5.5,-110
3225,2016/2017,1118,7,V,Montreal,0,1,1,2,-110,101,+1.5(-275),5,-140,5.5,120
3226,2016/2017,1118,8,H,Carolina,0,0,3,3,-110,-121,-1.5(+225),5,120,5.5,-140
3227,2016/2017,1118,9,V,Chicago,1,1,1,3,-155,-170,-1.5(+180),5,-140,5,-130
3228,2016/2017,1118,10,H,Calgary,0,2,0,2,135,150,+1.5(-210),5,120,5,110
3229,2016/2017,1119,51,V,TampaBay,1,1,1,3,-122,-103,+1.5(-335),5.5,115,5.5,105
3230,2016/2017,1119,52,H,Philadelphia,0,0,0,0,102,-117,-1.5(+270),5.5,-135,5.5,-125
3231,2016/2017,1119,53,V,NewJersey,1,0,1,2,113,123,+1.5(-270),4.5,-135,5,125
3232,2016/2017,1119,54,H,LosAngeles,0,2,2,4,-133,-143,-1.5(+220),4.5,115,5,-145
3233,2016/2017,1119,55,V,Winnipeg,0,0,1,1,142,146,+1.5(-215),5,-130,5,-140
3234,2016/2017,1119,56,H,Boston,0,3,1,4,-162,-166,-1.5(+185),5,110,5,120
3235,2016/2017,1119,57,V,Toronto,0,1,0,1,159,140,+1.5(-215),5.5,115,5.5,105
3236,2016/2017,1119,58,H,Montreal,1,1,0,2,-179,-160,-1.5(+185),5.5,-135,5.5,-125
3237,2016/2017,1119,59,V,Edmonton,2,2,1,5,110,107,+1.5(-275),5.5,-110,5.5,-120
3238,2016/2017,1119,60,H,Dallas,0,2,0,2,-130,-127,-1.5(+225),5.5,-110,5.5,100
3239,2016/2017,1119,61,V,Pittsburgh,0,0,1,1,-169,-180,-1.5(+175),5,-136,5.5,120
3240,2016/2017,1119,62,H,Buffalo,1,0,0,2,149,160,+1.5(-205),5,116,5.5,-140
3241,2016/2017,1119,63,V,Florida,2,1,1,4,-105,-150,-1.5(+220),5,-110,5,-110
3242,2016/2017,1119,64,H,Ottawa,0,0,1,1,-115,130,+1.5(-270),5,-110,5,-110
3243,2016/2017,1119,65,V,SanJose,0,0,2,2,-170,-176,-1.5(+170),5,-130,5,-135
3244,2016/2017,1119,66,H,Arizona,1,1,0,3,150,156,+1.5(-200),5,110,5,115
3245,2016/2017,1119,67,V,Colorado,0,0,3,3,150,180,+1.5(-170),5,-110,5,100
3246,2016/2017,1119,68,H,Minnesota,1,1,0,2,-170,-210,-1.5(+150),5,-110,5,-120
3247,2016/2017,1119,69,V,Nashville,0,1,0,1,108,100,+1.5(-324),5,-125,5,-125
3248,2016/2017,1119,70,H,St.Louis,0,1,2,3,-128,-120,-1.5(+259),5,105,5,105
3249,2016/2017,1119,71,V,Chicago,0,0,3,4,-160,-145,-1.5(+205),5.5,-110,5,-125
3250,2016/2017,1119,72,H,Vancouver,1,2,0,3,140,125,+1.5(-245),5.5,-110,5,105
3251,2016/2017,1120,1,V,Columbus,0,1,2,3,170,160,+1.5(-200),5,-135,5,-115
3252,2016/2017,1120,2,H,Washington,1,1,0,2,-200,-180,-1.5(+170),5,115,5,-105
3253,2016/2017,1120,3,V,Winnipeg,0,0,1,1,125,145,+1.5(-230),5.5,110,5.5,125
3254,2016/2017,1120,4,H,Carolina,1,0,2,3,-145,-165,-1.5(+190),5.5,-130,5.5,-145
3255,2016/2017,1120,5,V,Florida,0,1,1,3,160,170,+1.5(-185),5.5,115,5,-143
3256,2016/2017,1120,6,H,NYRangers,1,0,1,2,-180,-200,-1.5(+165),5.5,-135,5,123
3257,2016/2017,1120,7,V,Calgary,0,1,2,3,125,149,+1.5(-230),5,-135,5,-140
3258,2016/2017,1120,8,H,Detroit,1,0,1,2,-145,-169,-1.5(+190),5,115,5,120
3259,2016/2017,1120,9,V,LosAngeles,0,3,0,3,126,155,+1.5(-200),5,-110,5,-110
3260,2016/2017,1120,10,H,Anaheim,0,0,2,2,-146,-175,-1.5(+170),5,-110,5,-110
3261,2016/2017,1121,51,V,Colorado,0,2,0,3,145,105,+1.5(-265),5.5,110,5.5,105
3262,2016/2017,1121,52,H,Columbus,1,0,1,2,-165,-125,-1.5(+215),5.5,-130,5.5,-125
3263,2016/2017,1121,53,V,Calgary,1,0,1,2,110,114,+1.5(-270),5,-130,5,-115
3264,2016/2017,1121,54,H,Buffalo,0,3,1,4,-130,-134,-1.5(+220),5,110,5,-105
3265,2016/2017,1121,55,V,NYRangers,0,3,2,5,150,145,+1.5(-230),5.5,-110,5.5,105
3266,2016/2017,1121,56,H,Pittsburgh,2,0,0,2,-170,-165,-1.5(+190),5.5,-110,5.5,-125
3267,2016/2017,1121,57,V,TampaBay,0,0,1,1,100,135,+1.5(-245),5,-125,5,-135
3268,2016/2017,1121,58,H,Nashville,1,2,0,3,-120,-155,-1.5(+205),5,105,5,115
3269,2016/2017,1121,59,V,Minnesota,0,1,1,2,-108,110,+1.5(-270),5.5,115,5.5,120
3270,2016/2017,1121,60,H,Dallas,0,1,1,3,-112,-130,-1.5(+220),5.5,-135,5.5,-140
3271,2016/2017,1121,61,V,Chicago,0,0,0,0,-114,-106,+1.5(-310),5.5,110,5.5,125
3272,2016/2017,1121,62,H,Edmonton,2,1,2,5,-106,-114,-1.5(+250),5.5,-130,5.5,-145
3273,2016/2017,1121,63,V,NewJersey,0,0,0,0,170,212,+1.5(-150),5,115,5,110
3274,2016/2017,1121,64,H,SanJose,2,1,1,4,-200,-262,-1.5(+130),5,-135,5,-130
3275,2016/2017,1122,1,V,Carolina,1,1,0,2,110,110,+1.5(-259),5.5,-105,5.5,100
3276,2016/2017,1122,2,H,Toronto,1,0,0,1,-130,-130,-1.5(+209),5.5,-115,5.5,-120
3277,2016/2017,1122,3,V,St.Louis,0,3,1,4,115,118,+1.5(-270),5,100,5,-110
3278,2016/2017,1122,4,H,Boston,1,1,0,2,-135,-138,-1.5(+220),5,-120,5,-110
3279,2016/2017,1122,5,V,Philadelphia,1,1,1,3,145,137,+1.5(-235),5.5,105,5.5,120
3280,2016/2017,1122,6,H,Florida,0,0,1,1,-165,-157,-1.5(+195),5.5,-125,5.5,-140
3281,2016/2017,1122,7,V,Ottawa,0,2,2,4,160,175,+1.5(-170),5,-120,5,115
3282,2016/2017,1122,8,H,Montreal,0,2,1,3,-180,-205,-1.5(+150),5,100,5,-135
3283,2016/2017,1122,9,V,NYIslanders,2,0,0,3,160,144,+1.5(-200),5,-125,5.5,115
3284,2016/2017,1122,10,H,Anaheim,1,0,1,2,-180,-164,-1.5(+170),5,105,5.5,-135
3285,2016/2017,1123,51,V,Detroit,0,1,0,2,-102,-125,-1.5(+240),5,-110,5,100
3286,2016/2017,1123,52,H,Buffalo,0,0,1,1,-118,105,+1.5(-300),5,-110,5,-120
3287,2016/2017,1123,53,V,St.Louis,0,1,2,3,165,160,+1.5(-200),5,-110,5,-110
3288,2016/2017,1123,54,H,Washington,1,1,2,4,-185,-180,-1.5(+170),5,-110,5,-110
3289,2016/2017,1123,55,V,Pittsburgh,0,5,1,6,110,101,+1.5(-295),5.5,-105,5.5,-108
3290,2016/2017,1123,56,H,NYRangers,1,0,0,1,-130,-121,-1.5(+235),5.5,-115,5.5,-112
3291,2016/2017,1123,57,V,Winnipeg,0,0,1,1,155,145,+1.5(-210),5,-125,5,-110
3292,2016/2017,1123,58,H,Minnesota,0,1,2,3,-175,-165,-1.5(+180),5,105,5,-110
3293,2016/2017,1123,59,V,Toronto,3,1,0,4,120,126,+1.5(-260),5,110,5,-125
3294,2016/2017,1123,60,H,NewJersey,0,3,1,5,-140,-146,-1.5(+210),5,-130,5,105
3295,2016/2017,1123,61,V,Calgary,0,1,1,2,171,146,+1.5(-200),5.5,110,5.5,128
3296,2016/2017,1123,62,H,Columbus,0,0,0,0,-201,-166,-1.5(+170),5.5,-130,5.5,-148
3297,2016/2017,1123,63,V,Philadelphia,0,2,0,2,185,152,+1.5(-200),5,-140,5,-140
3298,2016/2017,1123,64,H,TampaBay,1,0,3,4,-215,-172,-1.5(+170),5,120,5,120
3299,2016/2017,1123,65,V,Dallas,0,0,2,2,146,135,+1.5(-235),5.5,-105,5.5,-105
3300,2016/2017,1123,66,H,Nashville,1,1,3,5,-166,-155,-1.5(+195),5.5,-115,5.5,-115
3301,2016/2017,1123,67,V,Vancouver,1,3,0,4,130,-101,+1.5(-310),5,-140,5,-135
3302,2016/2017,1123,68,H,Arizona,0,1,0,1,-150,-119,-1.5(+250),5,120,5,115
3303,2016/2017,1123,69,V,Edmonton,2,0,4,6,-120,-131,-1.5(+210),5.5,115,5.5,125
3304,2016/2017,1123,70,H,Colorado,2,1,0,3,100,111,+1.5(-260),5.5,-135,5.5,-145
3305,2016/2017,1123,71,V,Chicago,0,1,0,1,120,126,+1.5(-230),5,-130,5,-110
3306,2016/2017,1123,72,H,SanJose,2,0,0,2,-140,-146,-1.5(+190),5,110,5,-110
3307,2016/2017,1123,73,V,NYIslanders,0,0,2,2,166,170,+1.5(-175),5,-120,5,-125
3308,2016/2017,1123,74,H,LosAngeles,1,0,3,4,-186,-200,-1.5(+155),5,100,5,105
3309,2016/2017,1124,1,V,Boston,1,0,0,1,-130,-130,-1.5(+220),5,-115,5,-115
3310,2016/2017,1124,2,H,Ottawa,0,1,2,3,110,110,+1.5(-270),5,-105,5,-105
3311,2016/2017,1124,3,V,Carolina,1,0,0,1,145,170,+1.5(-185),5,-110,5,-115
3312,2016/2017,1124,4,H,Montreal,1,0,1,2,-165,-200,-1.5(+165),5,-110,5,-105
3313,2016/2017,1125,51,V,NYRangers,2,1,0,3,-130,-145,-1.5(+210),5.5,-110,5.5,-105
3314,2016/2017,1125,52,H,Philadelphia,0,0,2,2,110,125,+1.5(-260),5.5,-110,5.5,-115
3315,2016/2017,1125,53,V,Pittsburgh,1,0,1,2,-120,-112,-1.5(+270),5,-125,5,-110
3316,2016/2017,1125,54,H,Minnesota,3,2,1,6,100,-108,+1.5(-335),5,105,5,-110
3317,2016/2017,1125,55,V,NYIslanders,1,0,1,2,180,175,+1.5(-180),5,-130,5,-135
3318,2016/2017,1125,56,H,SanJose,0,2,1,3,-210,-205,-1.5(+160),5,110,5,115
3319,2016/2017,1125,57,V,Chicago,1,2,0,3,105,112,+1.5(-275),5,-125,5,-110
3320,2016/2017,1125,58,H,Anaheim,0,1,1,2,-125,-132,-1.5(+225),5,105,5,-110
3321,2016/2017,1125,59,V,Buffalo,0,0,1,1,195,170,+1.5(-180),5,-120,5,105
3322,2016/2017,1125,60,H,Washington,1,1,1,3,-235,-200,-1.5(+160),5,100,5,-125
3323,2016/2017,1125,61,V,Winnipeg,1,0,0,1,170,165,+1.5(-180),5.5,120,5.5,125
3324,2016/2017,1125,62,H,Nashville,0,3,2,5,-200,-185,-1.5(+160),5.5,-140,5.5,-145
3325,2016/2017,1125,63,V,Detroit,2,1,1,5,115,120,+1.5(-265),5,115,5,115
3326,2016/2017,1125,64,H,NewJersey,1,2,1,4,-135,-140,-1.5(+215),5,-135,5,-135
3327,2016/2017,1125,65,V,Columbus,2,1,2,5,140,128,+1.5(-240),5.5,110,5.5,115
3328,2016/2017,1125,66,H,TampaBay,0,2,1,3,-160,-148,-1.5(+200),5.5,-130,5.5,-135
3329,2016/2017,1125,67,V,Calgary,1,0,1,2,130,120,+1.5(-240),5,-130,5,-150
3330,2016/2017,1125,68,H,Boston,0,0,1,1,-150,-140,-1.5(+200),5,110,5,130
3331,2016/2017,1125,69,V,Vancouver,1,0,0,1,150,195,+1.5(-155),5.5,100,5.5,100
3332,2016/2017,1125,70,H,Dallas,0,2,0,2,-170,-225,-1.5(+135),5.5,-120,5.5,-120
3333,2016/2017,1125,71,V,Edmonton,2,0,0,2,-140,-165,-1.5(+180),5.5,105,5.5,105
3334,2016/2017,1125,72,H,Arizona,1,0,1,3,120,145,+1.5(-210),5.5,-125,5.5,-125
3335,2016/2017,1126,1,V,Washington,0,0,2,2,-140,-112,-1.5(+250),5.5,100,5.5,125
3336,2016/2017,1126,2,H,Toronto,1,1,2,4,120,-108,+1.5(-315),5.5,-120,5.5,-145
3337,2016/2017,1126,3,V,Carolina,1,0,0,1,110,105,+1.5(-300),5,-125,5,-125
3338,2016/2017,1126,4,H,Ottawa,0,1,1,2,-130,-125,-1.5(+240),5,105,5,105
3339,2016/2017,1126,5,V,Montreal,0,0,1,2,-135,-152,-1.5(+200),5,-115,5,-125
3340,2016/2017,1126,6,H,Detroit,0,0,1,1,115,132,+1.5(-240),5,-105,5,105
3341,2016/2017,1126,7,V,NewJersey,1,2,0,3,200,205,+1.5(-140),5,-135,5,-130
3342,2016/2017,1126,8,H,Pittsburgh,0,2,1,4,-240,-245,-1.5(+120),5,115,5,110
3343,2016/2017,1126,9,V,Columbus,0,0,1,1,140,127,+1.5(-245),5.5,120,5.5,120
3344,2016/2017,1126,10,H,Florida,1,0,0,2,-160,-147,-1.5(+205),5.5,-140,5.5,-140
3345,2016/2017,1126,11,V,Minnesota,1,1,1,3,130,117,+1.5(-275),5,-105,5,105
3346,2016/2017,1126,12,H,St.Louis,0,1,2,4,-150,-137,-1.5(+225),5,-115,5,-125
3347,2016/2017,1126,13,V,Vancouver,1,0,1,3,145,137,+1.5(-215),5,-135,5,-130
3348,2016/2017,1126,14,H,Colorado,0,1,1,2,-165,-157,-1.5(+185),5,115,5,110
3349,2016/2017,1126,15,V,Chicago,1,0,0,1,130,135,+1.5(-210),5,-130,5,-115
3350,2016/2017,1126,16,H,LosAngeles,0,1,0,2,-150,-155,-1.5(+180),5,110,5,-105
3351,2016/2017,1126,17,V,Anaheim,2,1,0,3,155,138,+1.5(-230),5,-110,5,-105
3352,2016/2017,1126,18,H,SanJose,1,1,0,2,-175,-158,-1.5(+190),5,-110,5,-115
3353,2016/2017,1127,51,V,TampaBay,0,0,1,1,100,122,+1.5(-265),5,-115,5,-130
3354,2016/2017,1127,52,H,Boston,0,3,1,4,-120,-142,-1.5(+215),5,-105,5,110
3355,2016/2017,1127,53,V,Nashville,0,0,0,0,-145,-106,+1.5(-350),5,-140,5.5,120
3356,2016/2017,1127,54,H,Winnipeg,0,1,2,3,125,-114,-1.5(+285),5,120,5.5,-140
3357,2016/2017,1127,55,V,Arizona,1,0,1,2,185,190,+1.5(-145),5.5,105,5.5,110
3358,2016/2017,1127,56,H,Edmonton,0,0,1,1,-215,-230,-1.5(+125),5.5,-125,5.5,-130
3359,2016/2017,1127,57,V,Florida,2,0,0,2,-125,-112,-1.5(+270),5,-135,5,-135
3360,2016/2017,1127,58,H,Carolina,0,3,0,3,105,-108,+1.5(-335),5,115,5,115
3361,2016/2017,1127,59,V,Ottawa,0,2,0,2,190,160,+1.5(-175),5.5,110,5.5,110
3362,2016/2017,1127,60,H,NYRangers,0,0,0,0,-230,-180,-1.5(+155),5.5,-130,5.5,-130
3363,2016/2017,1127,61,V,Calgary,1,0,2,3,120,116,+1.5(-240),5,-135,5.5,-113
3364,2016/2017,1127,62,H,Philadelphia,1,3,1,5,-140,-136,-1.5(+200),5,115,5.5,-107
3365,2016/2017,1128,1,V,Calgary,0,0,1,1,130,147,+1.5(-230),5,-130,5,-130
3366,2016/2017,1128,2,H,NYIslanders,1,0,0,2,-150,-167,-1.5(+190),5,110,5,110
3367,2016/2017,1128,3,V,Dallas,0,1,2,3,145,144,+1.5(-210),5.5,115,5.5,115
3368,2016/2017,1128,4,H,St.Louis,1,1,1,4,-165,-164,-1.5(+180),5.5,-135,5.5,-135
3369,2016/2017,1129,51,V,TampaBay,0,0,1,1,105,105,+1.5(-275),5,-135,5,-140
3370,2016/2017,1129,52,H,Columbus,1,2,2,5,-125,-125,-1.5(+225),5,115,5,120
3371,2016/2017,1129,53,V,Carolina,2,0,0,2,170,148,+1.5(-200),5,-140,5,-125
3372,2016/2017,1129,54,H,NYRangers,0,1,2,3,-200,-168,-1.5(+170),5,120,5,105
3373,2016/2017,1129,55,V,Boston,0,0,2,2,-105,104,+1.5(-315),5,-130,5,-130
3374,2016/2017,1129,56,H,Philadelphia,2,0,0,3,-115,-124,-1.5(+250),5,110,5,110
3375,2016/2017,1129,57,V,Buffalo,3,1,1,5,140,103,+1.5(-290),5,-110,5,-110
3376,2016/2017,1129,58,H,Ottawa,1,2,1,4,-160,-123,-1.5(+230),5,-110,5,-110
3377,2016/2017,1129,59,V,Dallas,1,0,0,1,110,115,+1.5(-275),5.5,100,5.5,110
3378,2016/2017,1129,60,H,Detroit,1,1,1,3,-130,-135,-1.5(+225),5.5,-120,5.5,-130
3379,2016/2017,1129,61,V,NewJersey,0,0,2,2,110,121,+1.5(-275),5,-105,5,-110
3380,2016/2017,1129,62,H,Winnipeg,0,2,1,3,-130,-141,-1.5(+225),5,-115,5,-110
3381,2016/2017,1129,63,V,Florida,0,0,1,1,130,112,+1.5(-295),5,-120,5,-105
3382,2016/2017,1129,64,H,Chicago,1,0,0,2,-150,-132,-1.5(+235),5,100,5,-115
3383,2016/2017,1129,65,V,Nashville,1,2,2,5,-135,-128,-1.5(+235),5,-135,5,-125
3384,2016/2017,1129,66,H,Colorado,1,1,1,3,115,108,+1.5(-295),5,115,5,105
3385,2016/2017,1129,67,V,Toronto,1,3,0,4,140,115,+1.5(-260),5.5,-110,5.5,-115
3386,2016/2017,1129,68,H,Edmonton,0,1,1,2,-160,-135,-1.5(+210),5.5,-110,5.5,-105
3387,2016/2017,1129,69,V,Montreal,0,0,1,1,100,106,+1.5(-305),5,-105,5,-115
3388,2016/2017,1129,70,H,Anaheim,1,1,0,2,-120,-126,-1.5(+245),5,-115,5,-105
3389,2016/2017,1129,71,V,Minnesota,1,1,2,4,-135,-143,-1.5(+190),5,-110,5,-105
3390,2016/2017,1129,72,H,Vancouver,0,2,3,5,115,123,+1.5(-230),5,-110,5,-115
3391,2016/2017,1129,73,V,Arizona,0,1,0,1,190,225,+1.5(-125),5,-120,5,-120
3392,2016/2017,1129,74,H,SanJose,0,1,0,2,-230,-275,-1.5(+105),5,100,5,100
3393,2016/2017,1130,1,V,Pittsburgh,0,0,3,3,-150,-180,-1.5(+162),5.5,105,5.5,110
3394,2016/2017,1130,2,H,NYIslanders,1,2,2,5,130,160,+1.5(-181),5.5,-125,5.5,-130
3395,2016/2017,1130,3,V,Toronto,0,0,0,0,100,-106,+1.5(-315),5.5,-110,5.5,105
3396,2016/2017,1130,4,H,Calgary,3,0,0,3,-120,-114,-1.5(+250),5.5,-110,5.5,-125
3397,2016/2017,1130,5,V,SanJose,3,0,1,4,105,103,+1.5(-260),5,-110,5,100
3398,2016/2017,1130,6,H,LosAngeles,0,1,0,1,-125,-123,-1.5(+210),5,-110,5,-120
3399,2016/2017,1201,51,V,NYIslanders,0,0,3,3,205,205,+1.5(-160),5,-105,5,-120
3400,2016/2017,1201,52,H,Washington,0,0,0,0,-245,-245,-1.5(+140),5,-115,5,100
3401,2016/2017,1201,53,V,Dallas,1,1,0,2,190,155,+1.5(-205),5.5,-110,5.5,-115
3402,2016/2017,1201,54,H,Pittsburgh,1,2,3,6,-230,-175,-1.5(+175),5.5,-110,5.5,-105
3403,2016/2017,1201,55,V,Carolina,0,1,0,1,140,155,+1.5(-205),5,-110,5,-110
3404,2016/2017,1201,56,H,Boston,0,0,1,2,-160,-175,-1.5(+175),5,-110,5,-110
3405,2016/2017,1201,57,V,NYRangers,1,2,0,3,-163,-131,-1.5(+215),5,-130,5.5,120
3406,2016/2017,1201,58,H,Buffalo,1,1,2,4,143,111,+1.5(-265),5,110,5.5,-140
3407,2016/2017,1201,59,V,Philadelphia,0,2,0,3,105,-120,-1.5(+260),5,-130,5.5,-110
3408,2016/2017,1201,60,H,Ottawa,1,1,0,2,-125,100,+1.5(-325),5,110,5.5,-110
3409,2016/2017,1201,61,V,Florida,1,0,0,2,-105,-125,-1.5(+240),5,105,5,-110
3410,2016/2017,1201,62,H,Detroit,1,0,0,1,-115,105,+1.5(-300),5,-125,5,-110
3411,2016/2017,1201,63,V,TampaBay,1,1,2,4,130,115,+1.5(-260),5,-105,5,-120
3412,2016/2017,1201,64,H,St.Louis,3,1,1,5,-150,-135,-1.5(+210),5,-115,5,100
3413,2016/2017,1201,65,V,Edmonton,1,3,2,6,-105,-105,+1.5(-300),5.5,115,5.5,105
3414,2016/2017,1201,66,H,Winnipeg,2,0,1,3,-115,-115,-1.5(+240),5.5,-135,5.5,-125
3415,2016/2017,1201,67,V,NewJersey,1,1,1,3,150,135,+1.5(-235),5,105,5,100
3416,2016/2017,1201,68,H,Chicago,0,3,0,4,-170,-155,-1.5(+195),5,-125,5,-120
3417,2016/2017,1201,69,V,LosAngeles,1,1,2,4,-135,-160,-1.5(+190),5,-125,5,-120
3418,2016/2017,1201,70,H,Arizona,2,0,1,3,115,140,+1.5(-230),5,105,5,100
3419,2016/2017,1201,71,V,Columbus,2,0,1,3,-130,-101,-1.5(+275),5,-125,5,-135
3420,2016/2017,1201,72,H,Colorado,0,2,0,2,110,-119,+1.5(-340),5,105,5,115
3421,2016/2017,1201,73,V,Anaheim,0,2,1,3,-135,-165,-1.5(+180),5,-105,5,100
3422,2016/2017,1201,74,H,Vancouver,0,0,1,1,115,145,+1.5(-210),5,-115,5,-120
3423,2016/2017,1202,1,V,Minnesota,1,0,1,2,-116,-157,-1.5(+200),5,-106,5,-113
3424,2016/2017,1202,2,H,Calgary,2,0,0,3,-104,137,+1.5(-240),5,-114,5,-107
3425,2016/2017,1202,3,V,Montreal,0,0,1,1,127,105,+1.5(-275),5,-106,5,115
3426,2016/2017,1202,4,H,SanJose,2,0,0,2,-147,-125,-1.5(+225),5,-114,5,-135
3427,2016/2017,1203,51,V,Carolina,0,1,1,2,165,165,+1.5(-175),5,-130,5,-130
3428,2016/2017,1203,52,H,NYRangers,1,0,3,4,-185,-185,-1.5(+155),5,110,5,110
