Row Num,Season,Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,PL,Open OU,,Close OU,,MOD,HOME TEAM,HOME_1ST,HOME_2ND,HOME_3RD,HOME_FINAL,HOME_OPEN,HOME_CLOSE,HOME_PL,HOME_OU,HOME_OU_ODDS,HOME_CLOSE_OU,HOME_CLOSE_OU_ODDS
2312,2017/2018,324,64,H,Columbus,0,1,0,1,-148,-170,-1.5(+156),5.5,-130,5.5,-125,0,,,,,,,,,,,,
2313,2017/2018,324,65,V,Detroit,0,2,1,3,210,250,+1.5(+105),6,-105,6,105,1,Toronto,1,1,2,4,-260,-320,-1.5(-125),6,-115,6,-125
2314,2017/2018,324,66,H,Toronto,1,1,2,4,-260,-320,-1.5(-125),6,-115,6,-125,0,,,,,,,,,,,,
2315,2017/2018,324,67,V,Carolina,1,1,3,5,-133,-134,-1.5(+213),6,-110,6,-110,1,Ottawa,1,0,1,2,113,114,+1.5(-264),6,-110,6,-110
2316,2017/2018,324,68,H,Ottawa,1,0,1,2,113,114,+1.5(-264),6,-110,6,-110,0,,,,,,,,,,,,
2317,2017/2018,324,69,V,Buffalo,0,0,1,1,153,133,+1.5(-210),6,100,6,105,1,NYRangers,2,3,0,5,-173,-153,-1.5(+180),6,-120,6,-125
2318,2017/2018,324,70,H,NYRangers,2,3,0,5,-173,-153,-1.5(+180),6,-120,6,-125,0,,,,,,,,,,,,
2319,2017/2018,324,71,V,Nashville,1,0,0,1,-118,-108,+1.5(-305),5.5,-110,5.5,105,1,Minnesota,0,2,2,4,-102,-112,-1.5(+245),5.5,-110,5.5,-125
2320,2017/2018,324,72,H,Minnesota,0,2,2,4,-102,-112,-1.5(+245),5.5,-110,5.5,-125,0,,,,,,,,,,,,
2321,2017/2018,324,73,V,LosAngeles,1,1,0,2,-123,-130,-1.5(+220),5.5,-105,5.5,-105,1,Edmonton,2,1,0,3,103,110,+1.5(-270),5.5,-115,5.5,-115
2322,2017/2018,324,74,H,Edmonton,2,1,0,3,103,110,+1.5(-270),5.5,-115,5.5,-115,0,,,,,,,,,,,,
2323,2017/2018,325,1,V,Philadelphia,2,1,1,4,148,170,+1.5(-165),6,-130,6,-115,1,Pittsburgh,1,2,1,5,-168,-200,-1.5(+145),6,110,6,-105
2324,2017/2018,325,2,H,Pittsburgh,1,2,1,5,-168,-200,-1.5(+145),6,110,6,-105,0,,,,,,,,,,,,
2325,2017/2018,325,3,V,Nashville,2,2,0,4,-107,135,+1.5(-230),5.5,-120,5.5,-131,1,Winnipeg,0,3,1,5,-113,-155,-1.5(+190),5.5,100,5.5,111
2326,2017/2018,325,4,H,Winnipeg,0,3,1,5,-113,-155,-1.5(+190),5.5,100,5.5,111,0,,,,,,,,,,,,
2327,2017/2018,325,5,V,Vancouver,1,1,2,4,225,225,+1.5(-115),5.5,-120,5.5,100,1,Dallas,1,0,0,1,-275,-275,-1.5(-105),5.5,100,5.5,-120
2328,2017/2018,325,6,H,Dallas,1,0,0,1,-275,-275,-1.5(-105),5.5,100,5.5,-120,0,,,,,,,,,,,,
2329,2017/2018,325,7,V,Boston,0,1,0,2,-104,-113,+1.5(-305),5.5,-110,5.5,-104,1,Minnesota,0,0,1,1,-116,-107,-1.5(+245),5.5,-110,5.5,-116
2330,2017/2018,325,8,H,Minnesota,0,0,1,1,-116,-107,-1.5(+245),5.5,-110,5.5,-116,0,,,,,,,,,,,,
2331,2017/2018,325,9,V,Anaheim,0,1,3,5,-140,-160,-1.5(+190),5.5,-110,5.5,-115,1,Edmonton,0,3,1,4,120,140,+1.5(-230),5.5,-110,5.5,-105
2332,2017/2018,325,10,H,Edmonton,0,3,1,4,120,140,+1.5(-230),5.5,-110,5.5,-105,0,,,,,,,,,,,,
2333,2017/2018,326,51,V,Ottawa,0,1,0,1,171,175,+1.5(-160),6,-115,6,-110,1,Carolina,1,2,1,4,-201,-205,-1.5(+140),6,-105,6,-110
2334,2017/2018,326,52,H,Carolina,1,2,1,4,-201,-205,-1.5(+140),6,-105,6,-110,0,,,,,,,,,,,,
2335,2017/2018,326,53,V,Buffalo,1,0,2,3,241,255,+1.5(-103),6,-105,6,-101,1,Toronto,0,2,0,2,-301,-325,-1.5(-116),6,-115,6,-119
2336,2017/2018,326,54,H,Toronto,0,2,0,2,-301,-325,-1.5(-116),6,-115,6,-119,0,,,,,,,,,,,,
2337,2017/2018,326,55,V,Florida,1,2,0,3,-146,-149,-1.5(+171),6.5,-106,6.5,-106,1,NYIslanders,0,0,0,0,126,129,+1.5(-198),6.5,-114,6.5,-114
2338,2017/2018,326,56,H,NYIslanders,0,0,0,0,126,129,+1.5(-198),6.5,-114,6.5,-114,0,,,,,,,,,,,,
2339,2017/2018,326,57,V,Washington,4,0,0,4,-166,-171,-1.5(+170),6,-114,6,-119,1,NYRangers,0,1,1,2,146,151,+1.5(-200),6,-106,6,-101
2340,2017/2018,326,58,H,NYRangers,0,1,1,2,146,151,+1.5(-200),6,-106,6,-101,0,,,,,,,,,,,,
2341,2017/2018,326,59,V,Detroit,1,1,0,2,131,115,+1.5(-260),5.5,-110,5.5,-108,1,Montreal,1,2,1,4,-151,-135,-1.5(+210),5.5,-110,5.5,-112
2342,2017/2018,326,60,H,Montreal,1,2,1,4,-151,-135,-1.5(+210),5.5,-110,5.5,-112,0,,,,,,,,,,,,
2343,2017/2018,326,61,V,Arizona,0,2,2,4,249,193,+1.5(-135),6,-101,6,-103,1,TampaBay,0,0,1,1,-309,-233,-1.5(+114),6,-119,6,-117
2344,2017/2018,326,62,H,TampaBay,0,0,1,1,-309,-233,-1.5(+114),6,-119,6,-117,0,,,,,,,,,,,,
2345,2017/2018,326,63,V,SanJose,1,1,1,4,-150,-167,-1.5(+180),6,100,6,105,1,Chicago,2,0,1,3,130,147,+1.5(-210),6,-120,6,-125
2346,2017/2018,326,64,H,Chicago,2,0,1,3,130,147,+1.5(-210),6,-120,6,-125,0,,,,,,,,,,,,
2347,2017/2018,326,65,V,Colorado,0,1,0,1,156,159,+1.5(-194),6,100,6,-105,1,Vegas,0,2,2,4,-176,-179,-1.5(+167),6,-120,6,-115
2348,2017/2018,326,66,H,Vegas,0,2,2,4,-176,-179,-1.5(+167),6,-120,6,-115,0,,,,,,,,,,,,
2349,2017/2018,326,67,V,Calgary,0,0,0,0,171,225,+1.5(-111),5.5,110,5.5,120,1,LosAngeles,0,2,1,3,-201,-275,-1.5(-109),5.5,-130,5.5,-140
2350,2017/2018,326,68,H,LosAngeles,0,2,1,3,-201,-275,-1.5(-109),5.5,-130,5.5,-140,0,,,,,,,,,,,,
2351,2017/2018,327,1,V,Carolina,2,0,1,3,128,175,+1.5(-163),6,-105,6,-104,1,NewJersey,1,1,2,4,-148,-205,-1.5(+145),6,-115,6,-116
2352,2017/2018,327,2,H,NewJersey,1,1,2,4,-148,-205,-1.5(+145),6,-115,6,-116,0,,,,,,,,,,,,
2353,2017/2018,327,3,V,NYIslanders,1,2,1,4,-102,120,+1.5(-235),6.5,-120,6.5,-115,1,Ottawa,2,0,1,3,-118,-140,-1.5(+195),6.5,100,6.5,-105
2354,2017/2018,327,4,H,Ottawa,2,0,1,3,-118,-140,-1.5(+195),6.5,100,6.5,-105,0,,,,,,,,,,,,
2355,2017/2018,327,5,V,Pittsburgh,1,0,1,2,-215,-263,-1.5(+105),6,-105,6,104,1,Detroit,1,2,2,5,185,213,+1.5(-125),6,-115,6,-124
2356,2017/2018,327,6,H,Detroit,1,2,2,5,185,213,+1.5(-125),6,-115,6,-124,0,,,,,,,,,,,,
2357,2017/2018,327,7,V,Boston,1,0,3,4,118,125,+1.5(-240),5.5,-120,5.5,-120,1,Winnipeg,1,2,1,5,-138,-145,-1.5(+200),5.5,100,5.5,100
2358,2017/2018,327,8,H,Winnipeg,1,2,1,5,-138,-145,-1.5(+200),5.5,100,5.5,100,0,,,,,,,,,,,,
2359,2017/2018,327,9,V,SanJose,1,1,0,2,120,136,+1.5(-230),5.5,-110,5.5,104,1,St.Louis,1,1,0,3,-140,-156,-1.5(+190),5.5,-110,5.5,-124
2360,2017/2018,327,10,H,St.Louis,1,1,0,3,-140,-156,-1.5(+190),5.5,-110,5.5,-124,0,,,,,,,,,,,,
2361,2017/2018,327,11,V,Minnesota,0,0,1,1,148,155,+1.5(-174),5.5,100,5.5,100,1,Nashville,1,0,0,2,-168,-175,-1.5(+155),5.5,-120,5.5,-120
2362,2017/2018,327,12,H,Nashville,1,0,0,2,-168,-175,-1.5(+155),5.5,-120,5.5,-120,0,,,,,,,,,,,,
2363,2017/2018,327,13,V,Philadelphia,1,1,0,2,115,115,+1.5(-240),5.5,-125,5.5,-126,1,Dallas,1,1,0,3,-135,-135,-1.5(+200),5.5,105,5.5,106
2364,2017/2018,327,14,H,Dallas,1,1,0,3,-135,-135,-1.5(+200),5.5,105,5.5,106,0,,,,,,,,,,,,
2365,2017/2018,327,15,V,Columbus,3,3,1,7,-148,-130,-1.5(+205),5.5,-105,5.5,-109,1,Edmonton,3,0,0,3,128,110,+1.5(-245),5.5,-115,5.5,-111
2366,2017/2018,327,16,H,Edmonton,3,0,0,3,128,110,+1.5(-245),5.5,-115,5.5,-111,0,,,,,,,,,,,,
2367,2017/2018,327,17,V,Anaheim,0,1,0,1,-215,-260,-1.5(+100),5.5,115,5.5,115,1,Vancouver,1,0,3,4,185,210,+1.5(-120),5.5,-135,5.5,-135
2368,2017/2018,327,18,H,Vancouver,1,0,3,4,185,210,+1.5(-120),5.5,-135,5.5,-135,0,,,,,,,,,,,,
2369,2017/2018,328,51,V,Florida,1,1,1,3,140,125,+1.5(-240),6,-115,6,-117,1,Toronto,3,0,1,4,-160,-145,-1.5(+200),6,-105,6,-103
2370,2017/2018,328,52,H,Toronto,3,0,1,4,-160,-145,-1.5(+200),6,-105,6,-103,0,,,,,,,,,,,,
2371,2017/2018,328,53,V,NYRangers,1,0,1,2,210,190,+1.5(-140),6,-120,6,-107,1,Washington,1,0,1,3,-260,-230,-1.5(+120),6,100,6,-113
2372,2017/2018,328,54,H,Washington,1,0,1,3,-260,-230,-1.5(+120),6,100,6,-113,0,,,,,,,,,,,,
2373,2017/2018,328,55,V,Philadelphia,2,0,0,2,125,105,+1.5(-260),6,100,6,-116,1,Colorado,0,1,0,1,-145,-125,-1.5(+210),6,-120,6,-104
2374,2017/2018,328,56,H,Colorado,0,1,0,1,-145,-125,-1.5(+210),6,-120,6,-104,0,,,,,,,,,,,,
2375,2017/2018,328,57,V,Arizona,2,1,0,3,215,190,+1.5(-140),5.5,-120,5.5,-120,1,Vegas,1,1,0,2,-265,-230,-1.5(+120),5.5,100,5.5,100
2376,2017/2018,328,58,H,Vegas,1,1,0,2,-265,-230,-1.5(+120),5.5,100,5.5,100,0,,,,,,,,,,,,
2377,2017/2018,329,1,V,TampaBay,0,1,1,2,110,104,+1.5(-270),6,100,6,105,1,Boston,2,0,2,4,-130,-124,-1.5(+220),6,-120,6,-125
2378,2017/2018,329,2,H,Boston,2,0,2,4,-130,-124,-1.5(+220),6,-120,6,-125,0,,,,,,,,,,,,
2379,2017/2018,329,3,V,Pittsburgh,1,1,1,4,-128,-127,-1.5(+210),6,-125,6,-120,1,NewJersey,1,1,1,3,108,107,+1.5(-260),6,105,6,100
2380,2017/2018,329,4,H,NewJersey,1,1,1,3,108,107,+1.5(-260),6,105,6,100,0,,,,,,,,,,,,
2381,2017/2018,329,5,V,Detroit,1,2,3,6,103,102,+1.5(-285),5.5,100,5.5,119,1,Buffalo,2,0,1,3,-123,-122,-1.5(+235),5.5,-120,5.5,-139
2382,2017/2018,329,6,H,Buffalo,2,0,1,3,-123,-122,-1.5(+235),5.5,-120,5.5,-139,0,,,,,,,,,,,,
2383,2017/2018,329,7,V,Florida,0,2,0,2,-168,-166,-1.5(+170),6,-120,5.5,-115,1,Ottawa,0,1,1,3,148,146,+1.5(-200),6,100,5.5,-105
2384,2017/2018,329,8,H,Ottawa,0,1,1,3,148,146,+1.5(-200),6,100,5.5,-105,0,,,,,,,,,,,,
2385,2017/2018,329,9,V,SanJose,2,0,1,3,143,127,+1.5(-235),5.5,-115,5.5,-110,1,Nashville,2,1,2,5,-163,-147,-1.5(+195),5.5,-105,5.5,-110
2386,2017/2018,329,10,H,Nashville,2,1,2,5,-163,-147,-1.5(+195),5.5,-105,5.5,-110,0,,,,,,,,,,,,
2387,2017/2018,329,11,V,Dallas,1,1,0,2,136,142,+1.5(-208),5.5,-105,5.5,104,1,Minnesota,1,3,1,5,-156,-162,-1.5(+178),5.5,-115,5.5,-124
2388,2017/2018,329,12,H,Minnesota,1,3,1,5,-156,-162,-1.5(+178),5.5,-115,5.5,-124,0,,,,,,,,,,,,
2389,2017/2018,329,13,V,Winnipeg,0,2,0,2,-176,-171,-1.5(+170),6,-115,6,-105,1,Chicago,2,3,1,6,156,151,+1.5(-200),6,-105,6,-115
2390,2017/2018,329,14,H,Chicago,2,3,1,6,156,151,+1.5(-200),6,-105,6,-115,0,,,,,,,,,,,,
2391,2017/2018,329,15,V,Columbus,2,1,2,5,-170,-176,-1.5(+155),5.5,110,5.5,111,1,Calgary,0,0,1,1,150,156,+1.5(-175),5.5,-130,5.5,-131
2392,2017/2018,329,16,H,Calgary,0,0,1,1,150,156,+1.5(-175),5.5,-130,5.5,-131,0,,,,,,,,,,,,
2393,2017/2018,329,17,V,Edmonton,1,0,0,1,-133,-135,-1.5(+205),6,100,6,-105,1,Vancouver,0,1,1,2,113,115,+1.5(-245),6,-120,6,-115
2394,2017/2018,329,18,H,Vancouver,0,1,1,2,113,115,+1.5(-245),6,-120,6,-115,0,,,,,,,,,,,,
2395,2017/2018,329,19,V,Arizona,1,1,0,2,210,230,+1.5(-120),5.5,105,5.5,115,1,LosAngeles,1,1,2,4,-260,-290,-1.5(+100),5.5,-125,5.5,-135
2396,2017/2018,329,20,H,LosAngeles,1,1,2,4,-260,-290,-1.5(+100),5.5,-125,5.5,-135,0,,,,,,,,,,,,
2397,2017/2018,330,51,V,TampaBay,0,2,5,7,-163,-162,-1.5(+175),6,-115,6.5,-105,1,NYRangers,1,0,2,3,143,142,+1.5(-205),6,-105,6.5,-115
2398,2017/2018,330,52,H,NYRangers,1,0,2,3,143,142,+1.5(-205),6,-105,6.5,-115,0,,,,,,,,,,,,
2399,2017/2018,330,53,V,Carolina,0,2,2,4,180,175,+1.5(-159),6,100,6,100,1,Washington,0,1,0,1,-210,-205,-1.5(+140),6,-120,6,-120
2400,2017/2018,330,54,H,Washington,0,1,0,1,-210,-205,-1.5(+140),6,-120,6,-120,0,,,,,,,,,,,,
2401,2017/2018,330,55,V,Toronto,1,2,2,5,-165,-175,-1.5(+160),6.5,-120,7,105,1,NYIslanders,2,1,1,4,145,155,+1.5(-180),6.5,100,7,-125
2402,2017/2018,330,56,H,NYIslanders,2,1,1,4,145,155,+1.5(-180),6.5,100,7,-125,0,,,,,,,,,,,,
2403,2017/2018,330,57,V,Chicago,0,0,0,0,175,190,+1.5(-138),6,-105,6,-110,1,Colorado,1,1,3,5,-205,-230,-1.5(+118),6,-115,6,-110
2404,2017/2018,330,58,H,Colorado,1,1,3,5,-205,-230,-1.5(+118),6,-115,6,-110,0,,,,,,,,,,,,
2405,2017/2018,330,59,V,LosAngeles,1,0,0,1,113,128,+1.5(-215),5.5,120,5.5,134,1,Anaheim,0,1,0,2,-133,-148,-1.5(+185),5.5,-140,5.5,-154
2406,2017/2018,330,60,H,Anaheim,0,1,0,2,-133,-148,-1.5(+185),5.5,-140,5.5,-154,0,,,,,,,,,,,,
2407,2017/2018,330,61,V,St.Louis,2,0,1,3,140,-104,+1.5(-295),5.5,-110,5.5,-125,1,Vegas,2,1,0,4,-160,-116,-1.5(+233),5.5,-110,5.5,105
2408,2017/2018,330,62,H,Vegas,2,1,0,4,-160,-116,-1.5(+233),5.5,-110,5.5,105,0,,,,,,,,,,,,
2409,2017/2018,331,1,V,Florida,1,0,0,1,145,155,+1.5(-185),6,100,6,-115,1,Boston,2,3,0,5,-165,-175,-1.5(+165),6,-120,6,-105
2410,2017/2018,331,2,H,Boston,2,3,0,5,-165,-175,-1.5(+165),6,-120,6,-105,0,,,,,,,,,,,,
2411,2017/2018,331,3,V,Ottawa,0,0,0,0,135,125,+1.5(-235),5.5,-125,5.5,-125,1,Detroit,0,1,1,2,-155,-145,-1.5(+195),5.5,105,5.5,105
2412,2017/2018,331,4,H,Detroit,0,1,1,2,-155,-145,-1.5(+195),5.5,105,5.5,105,0,,,,,,,,,,,,
2413,2017/2018,331,5,V,Columbus,1,0,3,4,-230,-180,-1.5(+150),5.5,105,5.5,-125,1,Vancouver,0,2,2,5,190,160,+1.5(-170),5.5,-125,5.5,105
2414,2017/2018,331,6,H,Vancouver,0,2,2,5,190,160,+1.5(-170),5.5,-125,5.5,105,0,,,,,,,,,,,,
2415,2017/2018,331,7,V,Montreal,2,0,0,2,230,230,+1.5(-110),6,-115,6,-106,1,Pittsburgh,3,0,2,5,-290,-290,-1.5(-110),6,-105,6,-114
2416,2017/2018,331,8,H,Pittsburgh,3,0,2,5,-290,-290,-1.5(-110),6,-105,6,-114,0,,,,,,,,,,,,
2417,2017/2018,331,9,V,NYRangers,0,2,0,2,160,163,+1.5(-170),6,-105,6,-111,1,Carolina,0,0,1,1,-180,-183,-1.5(+150),6,-115,6,-109
2418,2017/2018,331,10,H,Carolina,0,0,1,1,-180,-183,-1.5(+150),6,-115,6,-109,0,,,,,,,,,,,,
2419,2017/2018,331,11,V,Winnipeg,0,3,0,3,100,-117,-1.5(+245),6.5,-105,6.5,-101,1,Toronto,0,1,0,1,-120,-103,+1.5(-305),6.5,-115,6.5,-119
2420,2017/2018,331,12,H,Toronto,0,1,0,1,-120,-103,+1.5(-305),6.5,-115,6.5,-119,0,,,,,,,,,,,,
2421,2017/2018,331,13,V,NYIslanders,1,1,1,3,190,190,+1.5(-135),6,-130,6,-120,1,NewJersey,1,3,0,4,-230,-230,-1.5(+115),6,110,6,100
2422,2017/2018,331,14,H,NewJersey,1,3,0,4,-230,-230,-1.5(+115),6,110,6,100,0,,,,,,,,,,,,
2423,2017/2018,331,15,V,Buffalo,1,5,1,7,260,255,+1.5(-105),5.5,-115,5.5,-105,1,Nashville,2,2,0,4,-330,-325,-1.5(-115),5.5,-105,5.5,-115
2424,2017/2018,331,16,H,Nashville,2,2,0,4,-330,-325,-1.5(-115),5.5,-105,5.5,-115,0,,,,,,,,,,,,
2425,2017/2018,331,17,V,Minnesota,0,0,1,1,-115,-115,-1.5(+240),5.5,-105,5.5,105,1,Dallas,1,1,2,4,-105,-105,+1.5(-300),5.5,-115,5.5,-125
2426,2017/2018,331,18,H,Dallas,1,1,2,4,-105,-105,+1.5(-300),5.5,-115,5.5,-125,0,,,,,,,,,,,,
2427,2017/2018,331,19,V,St.Louis,0,0,0,0,-140,-160,-1.5(+180),5.5,110,5.5,125,1,Arizona,1,3,2,6,120,140,+1.5(-210),5.5,-130,5.5,-145
2428,2017/2018,331,20,H,Arizona,1,3,2,6,120,140,+1.5(-210),5.5,-130,5.5,-145,0,,,,,,,,,,,,
2429,2017/2018,331,21,V,Edmonton,1,1,0,2,-105,107,+1.5(-270),5.5,-120,5.5,-140,1,Calgary,3,0,0,3,-115,-127,-1.5(+220),5.5,100,5.5,120
2430,2017/2018,331,22,H,Calgary,3,0,0,3,-115,-127,-1.5(+220),5.5,100,5.5,120,0,,,,,,,,,,,,
2431,2017/2018,331,23,V,SanJose,1,1,0,2,113,-106,+1.5(-317),5.5,-110,5.5,-115,1,Vegas,1,1,1,3,-133,-114,-1.5(+252),5.5,-110,5.5,-105
2432,2017/2018,331,24,H,Vegas,1,1,1,3,-133,-114,-1.5(+252),5.5,-110,5.5,-105,0,,,,,,,,,,,,
2433,2017/2018,401,51,V,Boston,0,1,2,3,-103,105,+1.5(-265),5.5,-120,6,110,1,Philadelphia,1,1,1,4,-117,-125,-1.5(+215),5.5,100,6,-130
2434,2017/2018,401,52,H,Philadelphia,1,1,1,4,-117,-125,-1.5(+215),5.5,100,6,-130,0,,,,,,,,,,,,
2435,2017/2018,401,53,V,Nashville,1,1,2,4,130,145,+1.5(-205),6,100,6,-115,1,TampaBay,0,1,0,1,-150,-165,-1.5(+175),6,-120,6,-105
2436,2017/2018,401,54,H,TampaBay,0,1,0,1,-150,-165,-1.5(+175),6,-120,6,-105,0,,,,,,,,,,,,
2437,2017/2018,401,55,V,NewJersey,0,0,2,2,-160,-163,-1.5(+175),6,-110,5.5,-119,1,Montreal,1,0,0,1,140,143,+1.5(-205),6,-110,5.5,-101
2438,2017/2018,401,56,H,Montreal,1,0,0,1,140,143,+1.5(-205),6,-110,5.5,-101,0,,,,,,,,,,,,
2439,2017/2018,401,57,V,Washington,1,1,1,3,-108,104,+1.5(-270),6,-115,6,-115,1,Pittsburgh,0,0,1,1,-112,-124,-1.5(+220),6,-105,6,-105
2440,2017/2018,401,58,H,Pittsburgh,0,0,1,1,-112,-124,-1.5(+220),6,-105,6,-105,0,,,,,,,,,,,,
2441,2017/2018,401,59,V,Colorado,1,2,0,3,138,172,+1.5(-165),5.5,-115,5.5,-116,1,Anaheim,1,0,2,4,-158,-202,-1.5(+145),5.5,-105,5.5,-104
2442,2017/2018,401,60,H,Anaheim,1,0,2,4,-158,-202,-1.5(+145),5.5,-105,5.5,-104,0,,,,,,,,,,,,
2443,2017/2018,402,1,V,Buffalo,0,1,1,2,240,239,+1.5(-115),6,-105,6,-113,1,Toronto,1,3,1,5,-300,-299,-1.5(-105),6,-115,6,-107
2444,2017/2018,402,2,H,Toronto,1,3,1,5,-300,-299,-1.5(-105),6,-115,6,-107,0,,,,,,,,,,,,
2445,2017/2018,402,3,V,Carolina,1,1,0,2,155,130,+1.5(-230),6,-105,6,-110,1,Florida,2,0,1,3,-175,-150,-1.5(+190),6,-115,6,-110
2446,2017/2018,402,4,H,Florida,2,0,1,3,-175,-150,-1.5(+190),6,-115,6,-110,0,,,,,,,,,,,,
2447,2017/2018,402,5,V,Winnipeg,3,2,1,6,-180,-185,-1.5(+145),6,-115,6,-115,1,Ottawa,1,2,2,5,160,165,+1.5(-164),6,-105,6,-105
2448,2017/2018,402,6,H,Ottawa,1,2,2,5,160,165,+1.5(-164),6,-105,6,-105,0,,,,,,,,,,,,
2449,2017/2018,402,7,V,Washington,0,3,1,4,125,160,+1.5(-174),5.5,-110,5.5,-110,1,St.Louis,1,1,0,2,-145,-180,-1.5(+155),5.5,-110,5.5,-110
2450,2017/2018,402,8,H,St.Louis,1,1,0,2,-145,-180,-1.5(+155),5.5,-110,5.5,-110,0,,,,,,,,,,,,
2451,2017/2018,402,9,V,Edmonton,0,0,0,0,175,153,+1.5(-175),5.5,-120,5.5,-125,1,Minnesota,1,1,1,3,-205,-173,-1.5(+155),5.5,100,5.5,105
2452,2017/2018,402,10,H,Minnesota,1,1,1,3,-205,-173,-1.5(+155),5.5,100,5.5,105,0,,,,,,,,,,,,
2453,2017/2018,402,11,V,Colorado,0,1,0,1,170,175,+1.5(-165),5.5,-110,5.5,115,1,LosAngeles,2,0,1,3,-200,-205,-1.5(+145),5.5,-110,5.5,-135
2454,2017/2018,402,12,H,LosAngeles,2,0,1,3,-200,-205,-1.5(+145),5.5,-110,5.5,-135,0,,,,,,,,,,,,
2455,2017/2018,403,51,V,Detroit,3,1,0,4,200,200,+1.5(-125),5.5,105,5.5,105,1,Columbus,1,1,2,5,-240,-240,-1.5(+105),5.5,-125,5.5,-125
2456,2017/2018,403,52,H,Columbus,1,1,2,5,-240,-240,-1.5(+105),5.5,-125,5.5,-125,0,,,,,,,,,,,,
2457,2017/2018,403,53,V,Philadelphia,1,0,3,4,-160,-170,-1.5(+160),6.5,-120,6.5,-110,1,NYIslanders,1,3,1,5,140,150,+1.5(-180),6.5,100,6.5,-110
2458,2017/2018,403,54,H,NYIslanders,1,3,1,5,140,150,+1.5(-180),6.5,100,6.5,-110,0,,,,,,,,,,,,
2459,2017/2018,403,55,V,NYRangers,1,0,1,2,190,185,+1.5(-145),6,100,6,100,1,NewJersey,3,2,0,5,-230,-215,-1.5(+125),6,-120,6,-120
2460,2017/2018,403,56,H,NewJersey,3,2,0,5,-230,-215,-1.5(+125),6,-120,6,-120,0,,,,,,,,,,,,
2461,2017/2018,403,57,V,Boston,0,0,0,0,115,-106,+1.5(-300),6,100,6,-110,1,TampaBay,0,3,1,4,-135,-114,-1.5(+240),6,-120,6,-110
2462,2017/2018,403,58,H,TampaBay,0,3,1,4,-135,-114,-1.5(+240),6,-120,6,-110,0,,,,,,,,,,,,
2463,2017/2018,403,59,V,Nashville,0,0,1,1,-130,-145,-1.5(+200),6,-105,6,105,1,Florida,1,0,1,2,110,125,+1.5(-240),6,-115,6,-125
2464,2017/2018,403,60,H,Florida,1,0,1,2,110,125,+1.5(-240),6,-115,6,-125,0,,,,,,,,,,,,
2465,2017/2018,403,61,V,Winnipeg,2,1,1,5,-160,-138,-1.5(+210),6,-105,6,100,1,Montreal,0,1,3,4,140,118,+1.5(-260),6,-115,6,-120
2466,2017/2018,403,62,H,Montreal,0,1,3,4,140,118,+1.5(-260),6,-115,6,-120,0,,,,,,,,,,,,
2467,2017/2018,403,63,V,Arizona,2,1,1,4,116,-105,+1.5(-290),5.5,100,5.5,105,1,Calgary,0,1,0,1,-136,-115,-1.5(+230),5.5,-120,5.5,-125
2468,2017/2018,403,64,H,Calgary,0,1,0,1,-136,-115,-1.5(+230),5.5,-120,5.5,-125,0,,,,,,,,,,,,
2469,2017/2018,403,65,V,Vegas,1,2,1,5,-175,-143,-1.5(+210),6,100,6,105,1,Vancouver,1,0,3,4,155,123,+1.5(-260),6,-120,6,-125
2470,2017/2018,403,66,H,Vancouver,1,0,3,4,155,123,+1.5(-260),6,-120,6,-125,0,,,,,,,,,,,,
2471,2017/2018,403,67,V,Dallas,0,1,3,4,155,156,+1.5(-175),5.5,-115,5.5,-110,1,SanJose,2,0,0,2,-175,-176,-1.5(+155),5.5,-105,5.5,-110
2472,2017/2018,403,68,H,SanJose,2,0,0,2,-175,-176,-1.5(+155),5.5,-105,5.5,-110,0,,,,,,,,,,,,
2473,2017/2018,404,1,V,Ottawa,2,1,1,4,108,125,+1.5(-240),5.5,-120,5.5,-120,1,Buffalo,1,1,0,2,-128,-145,-1.5(+200),5.5,100,5.5,100
2474,2017/2018,404,2,H,Buffalo,1,1,0,2,-128,-145,-1.5(+200),5.5,100,5.5,100,0,,,,,,,,,,,,
2475,2017/2018,404,3,V,Chicago,1,1,2,4,205,210,+1.5(-130),5.5,-110,5.5,-115,1,St.Louis,1,2,0,3,-245,-260,-1.5(+110),5.5,-110,5.5,-105
2476,2017/2018,404,4,H,St.Louis,1,2,0,3,-245,-260,-1.5(+110),5.5,-110,5.5,-105,0,,,,,,,,,,,,
2477,2017/2018,404,5,V,Minnesota,0,1,0,1,130,135,+1.5(-198),5.5,106,5.5,101,1,Anaheim,0,1,2,3,-150,-155,-1.5(+171),5.5,-126,5.5,-121
2478,2017/2018,404,6,H,Anaheim,0,1,2,3,-150,-155,-1.5(+171),5.5,-126,5.5,-121,0,,,,,,,,,,,,
2479,2017/2018,405,51,V,Nashville,1,1,2,4,-140,100,+1.5(-325),5.5,-110,5.5,-123,1,Washington,0,2,1,3,120,-120,-1.5(+260),5.5,-110,5.5,103
2480,2017/2018,405,52,H,Washington,0,2,1,3,120,-120,-1.5(+260),5.5,-110,5.5,103,0,,,,,,,,,,,,
2481,2017/2018,405,53,V,Carolina,2,0,1,3,170,170,+1.5(-160),6,-105,6,105,1,Philadelphia,1,1,2,4,-200,-200,-1.5(+140),6,-115,6,-125
2482,2017/2018,405,54,H,Philadelphia,1,1,2,4,-200,-200,-1.5(+140),6,-115,6,-125,0,,,,,,,,,,,,
